title,number,date,tweets
makeinindia,1.08438182907396E+018,2019-01-13 09:29:09,"b'The Global Tech program helps building the startups with encouragement &amp; new plans. We must bridge the gap between,\xe2\x80\xa6 https://t.co/NjUtyJa0sf'"
makeinindia,1.08438107072283E+018,2019-01-13 09:26:08,"b'""The need of the hour is to share experiences and undertake Industry 4.0. The startups, small and medium sized comp\xe2\x80\xa6 https://t.co/twVbHBtktg'"
makeinindia,1.08438060025607E+018,2019-01-13 09:24:16,"b""Hon'ble @CimGOI, @sureshpprabhu  and @CMOMaharashtra , @Dev_Fadnavis address a Special Plenary at the CII partnersh\xe2\x80\xa6 https://t.co/4ESMhSR6BE"""
makeinindia,1.08405517403601E+018,2019-01-12 11:51:08,"b'Shri Ramesh Abhishek, Secy., @DIPPGOI , speaking at the CII PARTNERSHIP SUMMIT in the Plenary on Reforms and Deregu\xe2\x80\xa6 https://t.co/XmisDUHgfo'"
makeinindia,1.08398531854883E+018,2019-01-12 07:13:34,b'The entire focus of investors is to invest in the various industries of the country. This is continuously growing a\xe2\x80\xa6 https://t.co/ejFBHq779E'
makeinindia,1.08398517242767E+018,2019-01-12 07:12:59,"b'The ease of business in the country will continue to grow. India has a fascinating growth story, a stable democracy\xe2\x80\xa6 https://t.co/2XTCboAsjl'"
makeinindia,1.08398494101955E+018,2019-01-12 07:12:04,"b'.@FollowCII plays an important role in developing Indian Business Industry, pioneering some important initiatives i\xe2\x80\xa6 https://t.co/blx62u4SVK'"
makeinindia,1.08398469106412E+018,2019-01-12 07:11:04,"b'Hon\xe2\x80\x99ble Vice President of India, Shri M. Venkaiah Naidu, Chief Guest of the 25th edition of Partnership Summit 2019\xe2\x80\xa6 https://t.co/F8pk9Kzf93'"
makeinindia,1.08398440563755E+018,2019-01-12 07:09:56,b'Efforts must be taken in building partnership with the countries of the world. No end to end manufacturing can take\xe2\x80\xa6 https://t.co/DaIMmKP5Kj'
makeinindia,1.08398419310801E+018,2019-01-12 07:09:05,b'The big challenge is to develop a world economy and see every economy grows and all the countries are benefited. Th\xe2\x80\xa6 https://t.co/B1I5GtqL1N'
makeinindia,1.08397310492431E+018,2019-01-12 06:25:02,b'Mumbai is the economic and trade capital of India with all the prominent banks and other prominent companies locate\xe2\x80\xa6 https://t.co/ipSaNv6Wvo'
makeinindia,1.08397288936209E+018,2019-01-12 06:24:10,"b'The presence of delegates, diplomats, ministers from various parts of the World is a sign of forging positive and h\xe2\x80\xa6 https://t.co/jbk3W3LClA'"
makeinindia,1.0839687076999E+018,2019-01-12 06:07:33,"b""Hon'ble @CimGOI , Shri, @sureshpprabhu addressing the Inaugural Session of #CIIPS2019. He welcomed the delegates du\xe2\x80\xa6 https://t.co/vXPvCa5cGl"""
makeinindia,1.08396675295706E+018,2019-01-12 05:59:47,"b""India is UAE's top trading partner. We share a special connection with the Country &amp; believe that we can achieve ec\xe2\x80\xa6 https://t.co/GjfGsmuR37"""
makeinindia,1.08396618467503E+018,2019-01-12 05:57:32,"b'HE Sultan Bin Saeed Al Mansoori, Hon\xe2\x80\x99ble Min, @economyae addressing the Inaugural Session of #CIIPS2019 #NewIndia https://t.co/Gq3KJxdh14'"
makeinindia,1.08396590347207E+018,2019-01-12 05:56:25,b'Mature democratic decisions have helped India to grow under the leadership of @narendramodi which is highly helping\xe2\x80\xa6 https://t.co/57DKB0Hx38'
makeinindia,1.08396552550242E+018,2019-01-12 05:54:55,"b'HE Kim Hyun Chong, Hon\xe2\x80\x99ble Min of Trade, South Korea addressing the Inaugural Session of #CIIPS2019 @CimGOI @DIPPGOI https://t.co/58EH8gRFJu'"
makeinindia,1.08396537396217E+018,2019-01-12 05:54:18,b'It is a full house at #CIIPS2019 with over 1000+ delegates from 40 countries in attendance @CimGOI @DIPPGOI\xe2\x80\xa6 https://t.co/sgzFrxSieV'
makeinindia,1.08396101402092E+018,2019-01-12 05:36:59,"b'The #FDI inflow is gradually growing in India, one of the reasons for this is the  increasing number of #startups i\xe2\x80\xa6 https://t.co/sanC5c4s1h'"
makeinindia,1.08396058620198E+018,2019-01-12 05:35:17,"b'""We are looking at transformation at an unprecedented rate of 5 trillion dollar and 10 trillion by 2030, creating u\xe2\x80\xa6 https://t.co/vChlJ7rm47'"
makeinindia,1.08395807615009E+018,2019-01-12 05:25:18,"b'Shri Ramesh Abhishek, Secy. , @DIPPGOI addressing the 25th Edition of @FollowCII Partnership Summit being organized\xe2\x80\xa6 https://t.co/q3TMItHydq'"
makeinindia,1.08374558398525E+018,2019-01-11 15:20:56,b'RT @DIPPGOI: DIPP and Govt. of Maharashtra in collaboration with CII is organising an annual flagship event on 12-13 Jan\xe2\x80\x9919 in Mumbai. It w\xe2\x80\xa6'
makeinindia,1.08366614266371E+018,2019-01-11 10:05:16,b'Committee of Secretaries chaired by Cabinet Secretary reviewed implementation of PPP-MII Order
makeinindia,1.08366610631176E+018,2019-01-11 10:05:07,b'Public Procurement (Preference to @makeinindia)\nOrder meets success after international bidding: Contract for metro\xe2\x80\xa6 https://t.co/XrcCZrgozm'
makeinindia,1.08366607454403E+018,2019-01-11 10:05:00,b'DIPP had first taken up complaint of BEML about being technically disqualified &amp
makeinindia,1.08366603073457E+018,2019-01-11 10:04:49,b'Public Procurement (Preference to Make in India) Order bears fruit! Indigenous CPSU BEML bags contract for supply o\xe2\x80\xa6 https://t.co/GzPVaBDlba'
makeinindia,1.08333213902048E+018,2019-01-10 11:58:03,b'RT @alkesh12sharma: India\xe2\x80\x99s first industrial city at Dholera takes shape as firms line up investments https://t.co/CjYX8qmQOG'
makeinindia,1.083332112156E+018,2019-01-10 11:57:57,b'RT @rabhishek1982: Pl RT and spread this for wider dissemination https://t.co/aYRbLnnW2Z'
makeinindia,1.08333210423711E+018,2019-01-10 11:57:55,b'RT @DIPPGOI: (1/2): 7055 Inspections have been carried out by Third Party Competent Persons for Boilers/ Boiler components during 2018 unde\xe2\x80\xa6'
makeinindia,1.08333209523201E+018,2019-01-10 11:57:53,b'RT @DIPPGOI: Performance of industry sector shows remarkable rebound in 2018-19. Growth rate of Industry sector GVA is estimated to be 7.8%\xe2\x80\xa6'
makeinindia,1.08333207805214E+018,2019-01-10 11:57:49,"b'RT @DIPPGOI: (2/2): IPRS further stated that ""If any organiser or third party asks for royalty/fees to be paid to IPRS for such marriage ev\xe2\x80\xa6'"
makeinindia,1.08333207116926E+018,2019-01-10 11:57:47,"b'RT @DIPPGOI: (2/2): Boiler users, Boiler and Boiler component manufacturers have been benefited to a large extent as the inspections were c\xe2\x80\xa6'"
makeinindia,1.08333206214737E+018,2019-01-10 11:57:45,"b'RT @DIPPGOI: (1/9): Mr. @rabhishek1982, Secretary, Department of Industrial Policy and Promotion met Dr. Ahmed Albanna, Ambassador of UAE t\xe2\x80\xa6'"
makeinindia,1.08333205421167E+018,2019-01-10 11:57:43,"b'RT @investindia: .@rabhishek1982, Secy @DIPPGOI &amp; HE Dr Ahmed AR Albanna, Amb. of UAE to India sign a joint announcement to establish India\xe2\x80\xa6'"
makeinindia,1.08333204112122E+018,2019-01-10 11:57:40,"b'RT @DIPPGOI: Mr. @rabhishek1982, Secretary, DIPP, interacted with Directors of four new NIDs to strategise new directions for Design educat\xe2\x80\xa6'"
makeinindia,1.08326400206568E+018,2019-01-10 07:27:18,b'FDI equity inflows in the Electrical Machinery sector multiplied 3 times (219% increase) \xe2\x80\x93 from USD 1.2Bn received\xe2\x80\xa6 https://t.co/s2HbgFupVt'
makeinindia,1.08326368321043E+018,2019-01-10 07:26:02,"b'One of the high growth segments in India, the Micro, Small and Medium Enterprises (MSME) sector houses 63 million f\xe2\x80\xa6 https://t.co/1hrdwOJglJ'"
makeinindia,1.08326309190169E+018,2019-01-10 07:23:41,b'#NewIndia is bolstering its defensive capabilities with the unveiling of several indigenously developed defence pro\xe2\x80\xa6 https://t.co/Sd7rernd9X'
makeinindia,1.08326252048629E+018,2019-01-10 07:21:25,b'The government has simplified taxes in India with the Goods and Services Tax system which subsumes 8 taxes at the c\xe2\x80\xa6 https://t.co/6Yf2Aty1x1'
makeinindia,1.08290110847608E+018,2019-01-09 07:25:18,"b""Bigger is better. Under the 2018-19 Budget, India's airport capacity will be expanded by more than 5 times to handl\xe2\x80\xa6 https://t.co/iHLpaW8hnJ"""
makeinindia,1.08290081473215E+018,2019-01-09 07:24:08,"b""Upgrading #NewIndia's infrastructure is critical to the country's growth. This has been prioritized with more than\xe2\x80\xa6 https://t.co/u91EDmN9lm"""
makeinindia,1.08290030694878E+018,2019-01-09 07:22:07,b'A 29% growth in the export of automobiles is testament to the opportunity that #NewIndia offers. With some of the w\xe2\x80\xa6 https://t.co/3qa6fKqyXM'
makeinindia,1.08290008480163E+018,2019-01-09 07:21:14,"b'NEMMP has been taken up to encourage reliable, affordable and efficient xEVs (hybrid and electric vehicles) that me\xe2\x80\xa6 https://t.co/JesTDOUuUF'"
makeinindia,1.08289977900326E+018,2019-01-09 07:20:01,b'Improvement in regional connectivity further boosted the civil aviation sector. Domestic Air Passenger Traffic grew\xe2\x80\xa6 https://t.co/GiaoIXf2VC'
makeinindia,1.08289954596362E+018,2019-01-09 07:19:05,b'Assistance of USD 34.6 million for 100 MW Grid Connected Solar PV Power Plants on Canal Banks and Canal Tops to be\xe2\x80\xa6 https://t.co/Nzzqx3eDNk'
makeinindia,1.08289938045215E+018,2019-01-09 07:18:26,"b'With a coastline that stretches for 7,000 km, #NewIndia is looking towards a future energised by wind power.\xe2\x80\xa6 https://t.co/zPKoR57q7I'"
makeinindia,1.0828992162158E+018,2019-01-09 07:17:47,b'#NewIndia is a nation ready to prioritise renewable energy for the future. With the 6th largest installed capacity\xe2\x80\xa6 https://t.co/8JKUyfSFWR'
makeinindia,1.08257901340556E+018,2019-01-08 10:05:24,"b'In a 5 year span, beginning from 2014-15, MNRE (Ministry of New &amp; Renewable Energy) is targeting the launch of 25 S\xe2\x80\xa6 https://t.co/jMfzgUoY9r'"
makeinindia,1.08257546635394E+018,2019-01-08 09:51:19,"b'To ease out and fast track the settlement of dispute at the first instance in commercial cases, pre-institution med\xe2\x80\xa6 https://t.co/QdftLZxfBH'"
makeinindia,1.08257517144407E+018,2019-01-08 09:50:08,b'The government provides 75% of the cost of infrastructure as Grant for Brownfield Electronics Manufacturing Cluster\xe2\x80\xa6 https://t.co/CF2thfSL5c'
makeinindia,1.08257465037731E+018,2019-01-08 09:48:04,"b""In Delhi, 'No Tax Dues' certificate is no more required for obtaining building plan approval. This has simplified t\xe2\x80\xa6 https://t.co/2CwDBkhetB"""
makeinindia,1.0824866971396E+018,2019-01-08 03:58:34,"b'RT @EODB_India: Secured creditors are now given priority over other claims within insolvency proceedings, thereby strengthening security of\xe2\x80\xa6'"
makeinindia,1.08248668634348E+018,2019-01-08 03:58:32,b'RT @EODB_India: Dedicated commercial courts have been set up at district level with value of commercial cases starting from INR 3 lakhs to\xe2\x80\xa6'
makeinindia,1.08248667627712E+018,2019-01-08 03:58:29,"b'RT @DIPPGOI: As per Index of Eight Core Industries, steel sector witnessed a 6% jump in the month of November , 2018. #MakeinIndia #IndiaMe\xe2\x80\xa6'"
makeinindia,1.08248666748581E+018,2019-01-08 03:58:27,"b'RT @DIPPGOI: As per Index of Eight Core Industries, cement sector witnessed a substantial growth of 8.8% in Novenmber 2018. #IndexofCoreInd\xe2\x80\xa6'"
makeinindia,1.08222139640141E+018,2019-01-07 10:24:22,"b'In Delhi, Service line cum Development charges for taking a new electricity connection on LT supply for connection\xe2\x80\xa6 https://t.co/lw11hVm25X'"
makeinindia,1.0821911643866E+018,2019-01-07 08:24:14,"b'The new Adani CMA Mundra Terminal at Mundra port has added an additional annual capacity of 1,300,000 TEUs. The ter\xe2\x80\xa6 https://t.co/s1APxxlj22'"
makeinindia,1.08219085065273E+018,2019-01-07 08:22:59,b'Robust Risk Management System has reduced the rate of physical inspections of import consignments thereby streamlin\xe2\x80\xa6 https://t.co/rf80M5Xqrt'
makeinindia,1.08219068155111E+018,2019-01-07 08:22:19,b'Mumbai has introduced an end-to-end electronic process for construction approvals and real time tracking of applica\xe2\x80\xa6 https://t.co/XooZmUYCgi'
makeinindia,1.08219044892664E+018,2019-01-07 08:21:23,b'The government has introduced National Policy on Electronics with the vision of developing an ecosystem for a globa\xe2\x80\xa6 https://t.co/9iF0zlOzxa'
makeinindia,1.0821900541208E+018,2019-01-07 08:19:49,"b""#NewIndia has shown enormous improvement in the 'Getting Electricity' indicator of World Bank's Doing Business Repo\xe2\x80\xa6 https://t.co/yRE5a00J56"""
makeinindia,1.08218982291397E+018,2019-01-07 08:18:54,b'The government has approved 20 Greenfield Electronics Manufacturing Clusters to provide support for creation of wor\xe2\x80\xa6 https://t.co/XdtU0IEJUU'
makeinindia,1.08218929978785E+018,2019-01-07 08:16:49,b'Reserving a company name has been made simpler with RUN (a new name reservation procedure) reducing a 5-page applic\xe2\x80\xa6 https://t.co/KLwP4ps3yo'
makeinindia,1.08218892124772E+018,2019-01-07 08:15:19,b'The  Centre of Excellence on Internet of Things (CoE\xe2\x80\x93IoT) has been jointly set up in Public Private Partnership mod\xe2\x80\xa6 https://t.co/IhmYh1GsxT'
makeinindia,1.08187114889857E+018,2019-01-06 11:12:36,b'RT @sureshpprabhu: We are concentrating on District level Ease of Doing Business and we will carry out reforms at district level required f\xe2\x80\xa6'
makeinindia,1.08187113997302E+018,2019-01-06 11:12:34,"b""RT @CIPAM_India: #KnowYourGI : \xe0\xa4\x86\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xa4\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa5\x81 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xad\xe0\xa5\x8c\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 '\xe0\xa4\xae\xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80' \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 #GisofIndia #WahGI #Hu\xe2\x80\xa6"""
makeinindia,1.08187113318671E+018,2019-01-06 11:12:33,b'RT @DIPPGOI: (1/2): Light Engineering Division of DIPP has issued 3 quality control Orders in past 4 years to regulate &amp
makeinindia,1.08187112051983E+018,2019-01-06 11:12:29,b'RT @DIPPGOI: DIPP-GoI under the Sub-Scheme \xe2\x80\x98Establishment of Institutional Facilities\xe2\x80\x99 of the IFLADP is upgrading FDDI Kolkata into \xe2\x80\x98Centre\xe2\x80\xa6'
makeinindia,1.08187111243322E+018,2019-01-06 11:12:28,b'RT @DIPPGOI: DIPP funded Primary Skill Development Programme being implemented by FDDI across various centres majorly benefitting SC/ST &amp
makeinindia,1.08187109950225E+018,2019-01-06 11:12:24,b'RT @DIPPGOI: (1/5): Findings indicate that there is need for further building components of sustainability within internal infrastructure.\xe2\x80\xa6'
makeinindia,1.0818710936344E+018,2019-01-06 11:12:23,b'RT @DIPPGOI: (2/5): #IPRS pilot phase report \xe2\x80\x93 It has been observed that industrial parks are growing in terms of external infrastructure a\xe2\x80\xa6'
makeinindia,1.08187108725489E+018,2019-01-06 11:12:22,"b'RT @DIPPGOI: (3/5): #IPRS pilot phase report \xe2\x80\x93 Under Business Support Services pillar, it has been observed that less than 15% parks out of\xe2\x80\xa6'"
makeinindia,1.08187107790991E+018,2019-01-06 11:12:19,b'RT @DIPPGOI: (4/5): The findings from #IPRS pilot phase indicate that beyond the strong area of online land allotment and availability of s\xe2\x80\xa6'
makeinindia,1.08187107221404E+018,2019-01-06 11:12:18,"b'RT @DIPPGOI: Out of 177 parks, the degree of availability of Internal Infrastructure and Utilities is 43%, 56% for External Infrastructure\xe2\x80\xa6'"
makeinindia,1.0818710644127E+018,2019-01-06 11:12:16,"b'RT @DIPPGOI: 111 persons have been qualified as Competent Persons, by The Central Boilers Board (CBB) from last four examinations, who can\xe2\x80\xa6'"
makeinindia,1.0818710592621E+018,2019-01-06 11:12:15,"b""RT @CIPAM_India: #KnowYourGI : \xe0\xa4\x85\xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x82\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbf '\xe0\xa4\x93\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\x95\xe0\xa4\x9f' \xe0\xa4\x93\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xad\xe0\xa5\x8c\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\x86\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x93\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x85\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa5\x81\xe0\xa4\xa4 \xe0\xa4\xad\xe0\xa5\x8c\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe2\x80\xa6"""
makeinindia,1.08187105146062E+018,2019-01-06 11:12:13,b'RT @CimGOI: We are concentrating on District level Ease of Doing Business and we will carry out reforms at district level required for #Eas\xe2\x80\xa6'
makeinindia,1.0818710370448E+018,2019-01-06 11:12:10,"b'RT @DIPPGOI: (1/2): Ad-hoc permission has been given in terms of provision under Section 3 of Cement (Quality Control) Order, 2003 to M/s S\xe2\x80\xa6'"
makeinindia,1.08187102917632E+018,2019-01-06 11:12:08,"b'RT @DIPPGOI: (2/2) The permission has been given as per IS:1489:Part-I:2015 at their unit located at Bayyavaram Village, Kasimkota Mandal,\xe2\x80\xa6'"
makeinindia,1.08187102295621E+018,2019-01-06 11:12:06,b'RT @DIPPGOI: (1/4): Public Procurement (Preference to Make in India) Order bears fruit! Indigenous CPSU BEML bags contract for supply of 37\xe2\x80\xa6'
